speedDebug.v[0], 0.0,
speedDebug.v[1], 0.0,
speedDebug.v[2], 0.0,
speedDebug.v[3], 0.0,
speedDebug.v[4], 0.0,
speedDebug.v[5], 0.0,
speedDebug.v[6], 0.0,
speedDebug.v[7], 0.0,
speedDebug.v[8], 0.0,
speedDebug.v[9], 0.0,
speedDebug.v[10], 0.0,
speedDebug.v[11], 0.0,
speedDebug.v[12], 0.0,
speedDebug.v[13], 0.0,
speedDebug.v[14], 0.0,
speedDebug.v[15], 0.0036814,
speedDebug.v[16], 0.0055221,
speedDebug.v[17], 0.016566299,
speedDebug.v[18], 0.018407,
speedDebug.v[19], 0.0220884,
speedDebug.v[20], 0.016566299,
speedDebug.v[21], 0.018407,
speedDebug.v[22], 0.018407,
speedDebug.v[23], 0.022088401,
speedDebug.v[24], 0.0220884,
speedDebug.v[25], 0.0220884,
speedDebug.v[26], 0.0220884,
speedDebug.v[27], 0.0239291,
speedDebug.v[28], 0.025769802,
speedDebug.v[29], 0.0312919,
speedDebug.v[30], 0.033132598,
speedDebug.v[31], 0.033132598,
speedDebug.v[32], 0.0386547,
speedDebug.v[33], 0.036814,
speedDebug.v[34], 0.0423361,
speedDebug.v[35], 0.0441768,
speedDebug.v[36], 0.0478582,
speedDebug.v[37], 0.0496989,
speedDebug.v[38], 0.051539604,
speedDebug.v[39], 0.053380303,
speedDebug.v[40], 0.055221,
speedDebug.v[41], 0.0589024,
speedDebug.v[42], 0.0607431,
speedDebug.v[43], 0.0607431,
speedDebug.v[44], 0.0644245,
speedDebug.v[45], 0.066265196,
speedDebug.v[46], 0.0681059,
speedDebug.v[47], 0.0699466,
speedDebug.v[48], 0.075468704,
speedDebug.v[49], 0.075468704,
speedDebug.v[50], 0.079150096,
speedDebug.v[51], 0.0809908,
speedDebug.v[52], 0.082831495,
speedDebug.v[53], 0.082831495,
speedDebug.v[54], 0.0883536,
speedDebug.v[55], 0.0883536,
speedDebug.v[56], 0.0901943,
speedDebug.v[57], 0.092034996,
speedDebug.v[58], 0.0957164,
speedDebug.v[59], 0.101238504,
speedDebug.v[60], 0.0993978,
speedDebug.v[61], 0.10123849,
speedDebug.v[62], 0.10307921,
speedDebug.v[63], 0.106760606,
speedDebug.v[64], 0.108601294,
speedDebug.v[65], 0.110442,
speedDebug.v[66], 0.108601294,
speedDebug.v[67], 0.11228269,
speedDebug.v[68], 0.1141234,
speedDebug.v[69], 0.1141234,
speedDebug.v[70], 0.11228269,
speedDebug.v[71], 0.1141234,
speedDebug.v[72], 0.1159641,
speedDebug.v[73], 0.1159641,
speedDebug.v[74], 0.1141234,
speedDebug.v[75], 0.1159641,
speedDebug.v[76], 0.1196455,
speedDebug.v[77], 0.1196455,
speedDebug.v[78], 0.1159641,
speedDebug.v[79], 0.1196455,
speedDebug.v[80], 0.1178048,
speedDebug.v[81], 0.1196455,
speedDebug.v[82], 0.1159641,
speedDebug.v[83], 0.1214862,
speedDebug.v[84], 0.1214862,
speedDebug.v[85], 0.1196455,
speedDebug.v[86], 0.1196455,
speedDebug.v[87], 0.1159641,
speedDebug.v[88], 0.1178048,
speedDebug.v[89], 0.1159641,
speedDebug.v[90], 0.1159641,
speedDebug.v[91], 0.1178048,
speedDebug.v[92], 0.1159641,
speedDebug.v[93], 0.1178048,
speedDebug.v[94], 0.1159641,
speedDebug.v[95], 0.1159641,
speedDebug.v[96], 0.1159641,
speedDebug.v[97], 0.1196455,
speedDebug.v[98], 0.1159641,
speedDebug.v[99], 0.1196455,
speedDebug.v[100], 0.1159641,
speedDebug.v[101], 0.1178048,
speedDebug.v[102], 0.1141234,
speedDebug.v[103], 0.11412341,
speedDebug.v[104], 0.110442005,
speedDebug.v[105], 0.11228269,
speedDebug.v[106], 0.11228269,
speedDebug.v[107], 0.11228269,
speedDebug.v[108], 0.1159641,
speedDebug.v[109], 0.1159641,
speedDebug.v[110], 0.1159641,
speedDebug.v[111], 0.1178048,
speedDebug.v[112], 0.11228269,
speedDebug.v[113], 0.1141234,
speedDebug.v[114], 0.11228269,
speedDebug.v[115], 0.1141234,
speedDebug.v[116], 0.1141234,
speedDebug.v[117], 0.1178048,
speedDebug.v[118], 0.1159641,
speedDebug.v[119], 0.1178048,
speedDebug.v[120], 0.11228269,
speedDebug.v[121], 0.11228269,
speedDebug.v[122], 0.108601294,
speedDebug.v[123], 0.110442005,
speedDebug.v[124], 0.11228269,
speedDebug.v[125], 0.11228269,
speedDebug.v[126], 0.110442005,
speedDebug.v[127], 0.11412341,
speedDebug.v[128], 0.110442005,
speedDebug.v[129], 0.11228269,
speedDebug.v[130], 0.11412341,
speedDebug.v[131], 0.11412341,
speedDebug.v[132], 0.1159641,
speedDebug.v[133], 0.11412341,
speedDebug.v[134], 0.1159641,
speedDebug.v[135], 0.1159641,
speedDebug.v[136], 0.11228269,
speedDebug.v[137], 0.1159641,
speedDebug.v[138], 0.1141234,
speedDebug.v[139], 0.1141234,
speedDebug.v[140], 0.110442005,
speedDebug.v[141], 0.1141234,
speedDebug.v[142], 0.1141234,
speedDebug.v[143], 0.110442005,
speedDebug.v[144], 0.11228269,
speedDebug.v[145], 0.11228269,
speedDebug.v[146], 0.110442005,
speedDebug.v[147], 0.11228269,
speedDebug.v[148], 0.108601294,
speedDebug.v[149], 0.11228269,
speedDebug.v[150], 0.11228269,
